auctionid,bid,bidtime,bidder,bidderrate,openbid,price
8212711136,25.0,1.504745,emperorkurt,0.0,1.0,47.0
8212711136,35.0,1.505544,emperorkurt,0.0,1.0,47.0
8212711136,35.0,2.179456,matt_vs,3.0,1.0,47.0
8212711136,42.0,4.4851849999999995,dianehyun,0.0,1.0,47.0
8212711136,46.0,6.632141000000001,icdbeliever,2.0,1.0,47.0
8212711136,47.0,6.649907000000001,dianehyun,0.0,1.0,47.0
8212755285,18.54,0.074688,yukijudai,4.0,3.0,182.5
8212755285,10.0,0.351539,gmbsk8tr1987,-1.0,3.0,182.5
8212755285,65.0,1.181123,jimmhumm,1.0,3.0,182.5
8212755285,20.0,2.499861,cancerman1120,14.0,3.0,182.5
8212755285,40.0,2.5000459999999998,cancerman1120,14.0,3.0,182.5
8212755285,55.0,2.500243,cancerman1120,14.0,3.0,182.5
8212755285,80.0,2.500382,cancerman1120,14.0,3.0,182.5
8212755285,68.0,5.279583000000001,babygirljrt,0.0,3.0,182.5
8212755285,80.0,5.45213,losiewiczp,1684.0,3.0,182.5
8212755285,125.0,5.590093,cancerman1120,14.0,3.0,182.5
8212755285,100.0,6.111019000000001,losiewiczp,1684.0,3.0,182.5
8212755285,105.01,6.205868,jimmhumm,1.0,3.0,182.5
8212755285,160.0,6.218715,cancerman1120,14.0,3.0,182.5
8212755285,115.0,6.654792,sirmisael,39.0,3.0,182.5
8212755285,120.0,6.655058,sirmisael,39.0,3.0,182.5
8212755285,130.0,6.655289,sirmisael,39.0,3.0,182.5
8212755285,182.5,6.656678,cancerman1120,14.0,3.0,182.5
8212755285,135.5,6.816806,toptilly690,0.0,3.0,182.5
8212755285,140.5,6.817117999999999,toptilly690,0.0,3.0,182.5
8212755285,150.0,6.8173259999999996,toptilly690,0.0,3.0,182.5
8212755285,155.0,6.819456,toptilly690,0.0,3.0,182.5
8212755285,161.0,6.81963,toptilly690,0.0,3.0,182.5
8212755285,167.0,6.819884,toptilly690,0.0,3.0,182.5
8212755285,172.0,6.853704,toptilly690,0.0,3.0,182.5
8212755285,180.0,6.853911999999999,toptilly690,0.0,3.0,182.5
8212755285,182.5,6.941736,cancerman1120,14.0,3.0,182.5
8212760279,2.0,1.834271,tozoomer,3.0,2.0,33.1
8212760279,2.25,4.149653,minipc1,104.0,2.0,33.1
8212760279,3.0,5.0961110000000005,necromancer0801,0.0,2.0,33.1
8212760279,3.0,5.336019,littlelady42164,21.0,2.0,33.1
8212760279,3.54,5.336238,littlelady42164,21.0,2.0,33.1
8212760279,5.0,5.478113,yamaferrel,13.0,2.0,33.1
8212760279,8.53,6.074537,kevinb2999,6.0,2.0,33.1
8212760279,6.0,6.155544,mjj508,0.0,2.0,33.1
8212760279,8.55,6.247326,nosleep057,42.0,2.0,33.1
8212760279,9.15,6.3804050000000005,kevinb2999,6.0,2.0,33.1
8212760279,10.55,6.495243,nosleep057,42.0,2.0,33.1
8212760279,21.5,6.496273,nosleep057,42.0,2.0,33.1
8212760279,22.54,6.717384,jsr1954,161.0,2.0,33.1
8212760279,23.1,6.855174000000001,texasatm12,31.0,2.0,33.1
8212760279,30.1,6.922743,netntguy,29.0,2.0,33.1
8212760279,32.1,6.923299,netntguy,29.0,2.0,33.1
8212760279,25.0,6.957292,lloyd71257,2.0,2.0,33.1
8212760279,30.0,6.957603999999999,lloyd71257,2.0,2.0,33.1
8212760279,33.1,6.9576970000000005,lloyd71257,2.0,2.0,33.1
8212819110,99.0,3.039039,801jeana,4.0,99.0,123.15
8212819110,120.0,3.039167,801jeana,4.0,99.0,123.15
8212819110,105.0,5.220162,timmons1927,0.0,99.0,123.15
8212819110,112.73,6.178484,tomatotyler,50.0,99.0,123.15
8212819110,120.65,6.178715,tomatotyler,50.0,99.0,123.15
8212819110,123.15,6.990775,e-seller100,605.0,99.0,123.15
8212839477,10.0,0.09625,satsalesman,15.0,10.0,41.0
8212839477,15.0,6.0421059999999995,denzir,39.0,10.0,41.0
8212839477,14.0,6.527639,minipc1,104.0,10.0,41.0
8212839477,41.0,6.894050999999999,just-a-princess,132.0,10.0,41.0
8212839477,20.0,6.913333000000001,matthewj_d,0.0,10.0,41.0
8212839477,22.0,6.975035000000001,minipc1,104.0,10.0,41.0
8212839477,30.0,6.975961,minipc1,104.0,10.0,41.0
8212839477,40.0,6.976134,minipc1,104.0,10.0,41.0
8212848054,10.0,0.031331,katrinainaustin,2.0,10.0,132.5
8212848054,10.5,0.666435,mademoiselle_jj,1.0,10.0,132.5
8212848054,15.0,0.666539,mademoiselle_jj,1.0,10.0,132.5
8212848054,11.5,0.7105670000000001,katrinainaustin,2.0,10.0,132.5
8212848054,15.0,0.7108220000000001,katrinainaustin,2.0,10.0,132.5
8212848054,17.5,0.71103,katrinainaustin,2.0,10.0,132.5
8212848054,20.0,0.752558,mademoiselle_jj,1.0,10.0,132.5
8212848054,21.0,0.8644440000000001,katrinainaustin,2.0,10.0,132.5
8212848054,25.0,2.582975,katrinainaustin,2.0,10.0,132.5
8212848054,25.0,4.97353,babygirljrt,0.0,10.0,132.5
8212848054,30.0,4.9736,babygirljrt,0.0,10.0,132.5
8212848054,50.0,4.973993,lecmgc,0.0,10.0,132.5
8212848054,75.0,5.0788660000000005,fitnessannie,5.0,10.0,132.5
8212848054,53.0,5.270995,mapapuck,2.0,10.0,132.5
8212848054,70.0,5.271331,mapapuck,2.0,10.0,132.5
8212848054,73.5,5.9782519999999995,dang800,5.0,10.0,132.5
8212848054,77.0,6.032361,fredrickfranklin,38.0,10.0,132.5
8212848054,77.0,6.182106,valentine5026,0.0,10.0,132.5
8212848054,78.0,6.182338,valentine5026,0.0,10.0,132.5
8212848054,90.0,6.5752429999999995,cierraandrebecca,2.0,10.0,132.5
8212848054,100.0,6.65044,parkinglotnights,71.0,10.0,132.5
8212848054,100.0,6.737199,dmb0908,3.0,10.0,132.5
8212848054,130.0,6.834792,parkinglotnights,71.0,10.0,132.5
8212848054,105.0,6.908912,ncoicmom,17.0,10.0,132.5
8212848054,110.0,6.909317,ncoicmom,17.0,10.0,132.5
8212848054,127.01,6.99125,bobbi127,67.0,10.0,132.5
8212848054,132.5,6.999919,deibutfeif,162.0,10.0,132.5
8212870695,2.0,0.073102,travisreeves25,2.0,0.99,122.5
8212870695,40.0,0.19806700000000002,bshime45,3.0,0.99,122.5
8212870695,24.99,0.488009,rogerd_soccer,0.0,0.99,122.5
8212870695,50.0,1.705382,bullwww,25.0,0.99,122.5
8212870695,60.0,3.7382519999999997,dlptaza,127.0,0.99,122.5
8212870695,55.0,5.744479,marbear716,4.0,0.99,122.5
8212870695,65.0,5.892419,sue_link,41.0,0.99,122.5
8212870695,65.0,6.231725,keipnasty,11.0,0.99,122.5
8212870695,70.0,6.231852,keipnasty,11.0,0.99,122.5
8212870695,80.0,6.526146,dmb0908,3.0,0.99,122.5
8212870695,100.0,6.594016000000001,einszwei,28.0,0.99,122.5
8212870695,90.0,6.654907000000001,dmb0908,3.0,0.99,122.5
8212870695,100.0,6.655023,dmb0908,3.0,0.99,122.5
8212870695,110.0,6.923727,mark12140,8.0,0.99,122.5
8212870695,120.0,6.924676,mark12140,8.0,0.99,122.5
8212870695,106.0,6.930300999999999,manions1003,2.0,0.99,122.5
8212870695,111.0,6.930567,manions1003,2.0,0.99,122.5
8212870695,120.0,6.9625,ems96q,0.0,0.99,122.5
8212870695,122.5,6.962905,ems96q,0.0,0.99,122.5
8212870695,122.5,6.9960070000000005,ems96q,0.0,0.99,122.5
8212878941,40.0,1.50794,xavior212001,0.0,1.0,51.0
8212878941,5.25,2.8894439999999997,apt0204,3.0,1.0,51.0
8212878941,10.03,2.893194,apt0204,3.0,1.0,51.0
8212878941,11.03,4.600428,simard9834,2.0,1.0,51.0
8212878941,13.0,4.600683,simard9834,2.0,1.0,51.0
8212878941,15.0,4.600833000000001,simard9834,2.0,1.0,51.0
8212878941,51.0,6.565417,ashford164,144.0,1.0,51.0
8212878941,42.0,6.705949,xavior212001,0.0,1.0,51.0
8212878941,50.0,6.706134,xavior212001,0.0,1.0,51.0
8212883411,51.0,1.634236,carter695,0.0,50.0,117.5
8212883411,52.0,1.634792,carter695,0.0,50.0,117.5
8212883411,51.0,4.960833,lecmgc,0.0,50.0,117.5
8212883411,53.0,5.241944,hadmcc,0.0,50.0,117.5
8212883411,55.0,5.696979,joylov,4.0,50.0,117.5
8212883411,75.0,5.708715,rjbrown95,0.0,50.0,117.5
8212883411,57.0,5.852257,joylov,4.0,50.0,117.5
8212883411,60.0,5.852326000000001,joylov,4.0,50.0,117.5
8212883411,70.0,5.852419,joylov,4.0,50.0,117.5
8212883411,75.0,5.852488,joylov,4.0,50.0,117.5
8212883411,80.0,5.852593,joylov,4.0,50.0,117.5
8212883411,77.0,6.379271,rjbrown95,0.0,50.0,117.5
8212883411,90.0,6.66625,steigy21,14.0,50.0,117.5
8212883411,82.0,6.683738000000001,joylov,4.0,50.0,117.5
8212883411,85.0,6.683831,joylov,4.0,50.0,117.5
8212883411,100.0,6.8418399999999995,legiawwa,35.0,50.0,117.5
8212883411,115.0,6.950903,obx2adk,28.0,50.0,117.5
8212883411,117.5,6.999699000000001,aolbur,26.0,50.0,117.5
8212896511,175.0,6.809016000000001,javst0,0.0,175.0,177.5
8212896511,177.5,6.98125,glupeperez,0.0,175.0,177.5
8212898463,65.0,3.816817,dal567,2.0,60.0,102.5
8212898463,70.0,5.0845139999999995,mapapuck,2.0,60.0,102.5
8212898463,70.0,5.778275,dang800,5.0,60.0,102.5
8212898463,73.57,5.849144,dang800,5.0,60.0,102.5
8212898463,75.0,6.653981,lilmzkes,10.0,60.0,102.5
8212898463,85.0,6.654641000000001,lilmzkes,10.0,60.0,102.5
8212898463,75.57,6.834838,gene2829,6.0,60.0,102.5
8212898463,77.57,6.835046000000001,gene2829,6.0,60.0,102.5
8212898463,80.0,6.837188,gene2829,6.0,60.0,102.5
8212898463,82.0,6.837407000000001,gene2829,6.0,60.0,102.5
8212898463,85.0,6.901528,eye_doc65,2.0,60.0,102.5
8212898463,95.01,6.936539,delo56,10.0,60.0,102.5
8212898463,100.0,6.957419,theosexmechanes,8.0,60.0,102.5
8212898463,99.0,6.999722,billl,11.0,60.0,102.5
8212898463,102.5,6.999803,novacliff,69.0,60.0,102.5
8212899346,75.0,5.580706,haretodaygoontomorrow,5.0,60.0,167.5
8212899346,61.0,6.518715,bhen657,17.0,60.0,167.5
8212899346,68.0,6.518808,bhen657,17.0,60.0,167.5
8212899346,73.0,6.518981,bhen657,17.0,60.0,167.5
8212899346,87.75,6.520069,haretodaygoontomorrow,5.0,60.0,167.5
8212899346,129.99,6.792072,bucknuts2277,18.0,60.0,167.5
8212899346,100.0,6.8158330000000005,ododds,7.0,60.0,167.5
8212899346,125.0,6.844306,evralwysreallife,6.0,60.0,167.5
8212899346,132.0,6.869317,jmw_78,0.0,60.0,167.5
8212899346,150.0,6.933519,hotshit3406e,18.0,60.0,167.5
8212899346,149.99,6.971516,bucknuts2277,18.0,60.0,167.5
8212899346,155.0,6.9716320000000005,bucknuts2277,18.0,60.0,167.5
8212899346,167.5,6.972639,hotshit3406e,18.0,60.0,167.5
8212899346,160.0,6.99919,jazzjake2005,0.0,60.0,167.5
8212899346,165.0,6.999339999999999,jazzjake2005,0.0,60.0,167.5
8212899346,167.5,6.999514,hotshit3406e,18.0,60.0,167.5
8212899346,167.5,6.999907,hotshit3406e,18.0,60.0,167.5
8212903200,87.01,6.799722,714ark,13.0,59.99,127.5
8212903200,60.99,6.837616000000001,nospecialeffex,0.0,59.99,127.5
8212903200,62.99,6.837836,nospecialeffex,0.0,59.99,127.5
8212903200,65.0,6.838021,nospecialeffex,0.0,59.99,127.5
8212903200,67.0,6.838206,nospecialeffex,0.0,59.99,127.5
8212903200,83.0,6.862083,eye_doc65,2.0,59.99,127.5
8212903200,90.0,6.862303,eye_doc65,2.0,59.99,127.5
8212903200,92.09,6.9497800000000005,mn_mods,110.0,59.99,127.5
8212903200,92.0,6.954467999999999,eye_doc65,2.0,59.99,127.5
8212903200,95.0,6.954594999999999,eye_doc65,2.0,59.99,127.5
8212903200,96.0,6.954942,eye_doc65,2.0,59.99,127.5
8212903200,100.0,6.955856,eye_doc65,2.0,59.99,127.5
8212903200,100.0,6.965081,mn_mods,110.0,59.99,127.5
8212903200,110.0,6.973008999999999,eye_doc65,2.0,59.99,127.5
8212903200,105.0,6.993542,msu_cat,1.0,59.99,127.5
8212903200,122.87,6.9997110000000005,aolbur,26.0,59.99,127.5
8212903200,120.0,6.9998380000000004,eye_doc65,2.0,59.99,127.5
8212903200,125.0,6.999873,thatlankyguy03,2.0,59.99,127.5
8212903200,127.5,6.999931,eye_doc65,2.0,59.99,127.5
8212903781,5.0,0.000567,speedtactix2o6,1.0,0.99,142.5
8212903781,1.5,0.001574,mademoiselle_jj,1.0,0.99,142.5
8212903781,5.0,0.002095,mademoiselle_jj,1.0,0.99,142.5
8212903781,5.5,0.002222,mademoiselle_jj,1.0,0.99,142.5
8212903781,10.0,0.276644,janiceruthpa,48.0,0.99,142.5
8212903781,25.0,0.342523,patpuddles,0.0,0.99,142.5
8212903781,15.0,0.45252299999999995,janiceruthpa,48.0,0.99,142.5
8212903781,20.0,0.452662,janiceruthpa,48.0,0.99,142.5
8212903781,25.0,0.452801,janiceruthpa,48.0,0.99,142.5
8212903781,30.0,0.452905,janiceruthpa,48.0,0.99,142.5
8212903781,35.03,0.739838,onders18,8.0,0.99,142.5
8212903781,35.0,0.783542,speedtactix2o6,1.0,0.99,142.5
8212903781,40.0,0.783623,speedtactix2o6,1.0,0.99,142.5
8212903781,50.0,1.2377200000000002,patpuddles,0.0,0.99,142.5
8212903781,42.0,1.7815159999999999,speedtactix2o6,1.0,0.99,142.5
8212903781,45.0,1.7815740000000002,speedtactix2o6,1.0,0.99,142.5
8212903781,50.0,1.781655,speedtactix2o6,1.0,0.99,142.5
8212903781,55.0,1.781725,speedtactix2o6,1.0,0.99,142.5
8212903781,54.0,4.256354,patpuddles,0.0,0.99,142.5
8212903781,60.0,4.256574,patpuddles,0.0,0.99,142.5
8212903781,60.0,4.491181,speedtactix2o6,1.0,0.99,142.5
8212903781,65.0,4.49125,speedtactix2o6,1.0,0.99,142.5
8212903781,74.0,4.491447,speedtactix2o6,1.0,0.99,142.5
8212903781,70.0,5.018426,fakatana66,7.0,0.99,142.5
8212903781,100.0,5.018565,fakatana66,7.0,0.99,142.5
8212903781,85.0,5.041377,mapapuck,2.0,0.99,142.5
8212903781,90.0,5.5693980000000005,speedtactix2o6,1.0,0.99,142.5
8212903781,92.0,5.569468,speedtactix2o6,1.0,0.99,142.5
8212903781,94.0,5.56956,speedtactix2o6,1.0,0.99,142.5
8212903781,96.0,5.5696639999999995,speedtactix2o6,1.0,0.99,142.5
8212903781,99.0,5.569780000000001,speedtactix2o6,1.0,0.99,142.5
8212903781,125.0,5.733009,ems96q,0.0,0.99,142.5
8212903781,115.0,6.245382,fakatana66,7.0,0.99,142.5
8212903781,120.0,6.245556,fakatana66,7.0,0.99,142.5
8212903781,142.5,6.54272,mophish2,10.0,0.99,142.5
8212903781,130.0,6.7744100000000005,manions1003,2.0,0.99,142.5
8212903781,135.0,6.999397999999999,overmind128,3.0,0.99,142.5
8212903781,140.0,6.9998380000000004,overmind128,3.0,0.99,142.5
8212944779,100.0,5.551424,obx2adk,28.0,70.0,247.5
8212944779,101.13,6.400104,manomet71,185.0,70.0,247.5
8212944779,105.0,6.4739,manions1003,2.0,70.0,247.5
8212944779,110.0,6.503322,sglick2019,17.0,70.0,247.5
8212944779,125.0,6.549028,mark12140,8.0,70.0,247.5
8212944779,160.0,6.581539,dclawinc,32.0,70.0,247.5
8212944779,130.0,6.646700999999999,sglick2019,17.0,70.0,247.5
8212944779,150.0,6.819398,sglick2019,17.0,70.0,247.5
8212944779,155.0,6.819525,sglick2019,17.0,70.0,247.5
8212944779,160.0,6.819699000000001,sglick2019,17.0,70.0,247.5
8212944779,170.0,6.82044,sglick2019,17.0,70.0,247.5
8212944779,180.0,6.870845,mark12140,8.0,70.0,247.5
8212944779,177.0,6.891342999999999,manions1003,2.0,70.0,247.5
8212944779,190.0,6.925116,mark12140,8.0,70.0,247.5
8212944779,183.0,6.932384,manions1003,2.0,70.0,247.5
8212944779,200.0,6.990694,mark12140,8.0,70.0,247.5
8212944779,200.0,6.9958100000000005,mfbyrd73,0.0,70.0,247.5
8212944779,247.5,6.9960070000000005,mfbyrd73,0.0,70.0,247.5
8212944779,220.0,6.997037,mark12140,8.0,70.0,247.5
8212944779,230.0,6.997419,mark12140,8.0,70.0,247.5
8212944779,240.0,6.997998,mark12140,8.0,70.0,247.5
8212944779,245.0,6.998206,mark12140,8.0,70.0,247.5
8212944779,247.5,6.998958,mfbyrd73,0.0,70.0,247.5
8212964295,55.01,6.775509,mesaboogie4x12,19.0,49.99,86.0
8212964295,60.0,6.958183,2005winstonc,0.0,49.99,86.0
8212964295,80.0,6.958436999999999,2005winstonc,0.0,49.99,86.0
8212964295,58.5,6.993102,jbales6,12.0,49.99,86.0
8212964295,61.5,6.993275,jbales6,12.0,49.99,86.0
8212964295,65.0,6.993414,jbales6,12.0,49.99,86.0
8212964295,70.0,6.9936229999999995,jbales6,12.0,49.99,86.0
8212964295,81.0,6.993727000000001,2005winstonc,0.0,49.99,86.0
8212964295,85.0,6.997975,svincent7,15.0,49.99,86.0
8212964295,83.0,6.999769000000001,2005winstonc,0.0,49.99,86.0
8212964295,86.0,6.999919,2005winstonc,0.0,49.99,86.0
8212966887,80.0,4.654676,mapapuck,2.0,50.0,102.5
8212966887,55.0,5.246562,21cadillac,4.0,50.0,102.5
8212966887,70.0,5.24669,21cadillac,4.0,50.0,102.5
8212966887,85.0,6.512558,zerohaddy,55.0,50.0,102.5
8212966887,102.5,6.955266,justwantinaname,1.0,50.0,102.5
8212966887,102.5,6.97478,justwantinaname,1.0,50.0,102.5
8212966887,90.0,6.997719999999999,giftsamerica,82.0,50.0,102.5
8212966887,92.0,6.997986,giftsamerica,82.0,50.0,102.5
8212966887,94.0,6.998137,giftsamerica,82.0,50.0,102.5
8212966887,96.0,6.998252000000001,giftsamerica,82.0,50.0,102.5
8212966887,98.0,6.998425999999999,giftsamerica,82.0,50.0,102.5
8212966887,100.0,6.998564999999999,giftsamerica,82.0,50.0,102.5
8212969221,15.0,4.396331,shellyw1116,0.0,10.0,49.0
8212969221,12.0,4.848391,chance_23,0.0,10.0,49.0
8212969221,15.0,4.848495,chance_23,0.0,10.0,49.0
8212969221,17.0,4.8486,chance_23,0.0,10.0,49.0
8212969221,19.0,4.848854,chance_23,0.0,10.0,49.0
8212969221,20.0,4.848981,chance_23,0.0,10.0,49.0
8212969221,20.0,5.425683,shellyw1116,0.0,10.0,49.0
8212969221,25.0,5.4261919999999995,shellyw1116,0.0,10.0,49.0
8212969221,21.0,5.512384,jase8437,0.0,10.0,49.0
8212969221,22.0,5.512616,jase8437,0.0,10.0,49.0
8212969221,35.0,6.006481,csitchler,0.0,10.0,49.0
8212969221,30.0,6.487488,donytivs,0.0,10.0,49.0
8212969221,40.0,6.504167,papacoss,0.0,10.0,49.0
8212969221,48.0,6.508032,mn_mods,110.0,10.0,49.0
8212969221,42.0,6.776828999999999,minipc1,104.0,10.0,49.0
8212969221,45.0,6.8580440000000005,minipc1,104.0,10.0,49.0
8212969221,47.0,6.955868,gerry5921,8.0,10.0,49.0
8212969221,49.0,6.95603,gerry5921,8.0,10.0,49.0
8212969221,49.0,6.962325999999999,gerry5921,8.0,10.0,49.0
8212989463,127.5,5.205637,gte393y,0.0,89.0,127.5
8212989463,125.0,6.362558,imluke54,60.0,89.0,127.5
8213013625,20.0,0.106331,philiphstore,2.0,20.0,132.52
8213013625,20.5,0.43868100000000004,qgael32,1.0,20.0,132.52
8213013625,28.0,0.46125,cpkjunkie,0.0,20.0,132.52
8213013625,21.5,0.868449,qgael32,1.0,20.0,132.52
8213013625,30.0,0.868715,qgael32,1.0,20.0,132.52
8213013625,40.0,0.9864,cowrunner,1.0,20.0,132.52
8213013625,32.0,1.784873,philiphstore,2.0,20.0,132.52
8213013625,34.0,1.785023,philiphstore,2.0,20.0,132.52
8213013625,36.0,1.7853009999999998,philiphstore,2.0,20.0,132.52
8213013625,38.0,1.7854169999999998,philiphstore,2.0,20.0,132.52
8213013625,40.0,1.7854860000000001,philiphstore,2.0,20.0,132.52
8213013625,42.0,1.7864349999999998,philiphstore,2.0,20.0,132.52
8213013625,42.0,2.902708,cpkjunkie,0.0,20.0,132.52
8213013625,43.0,2.902836,cpkjunkie,0.0,20.0,132.52
8213013625,46.0,2.903032,cpkjunkie,0.0,20.0,132.52
8213013625,50.0,3.271076,cowrunner,1.0,20.0,132.52
8213013625,48.0,5.121516000000001,cpkjunkie,0.0,20.0,132.52
8213013625,51.0,5.121586,cpkjunkie,0.0,20.0,132.52
8213013625,61.0,5.121736,cpkjunkie,0.0,20.0,132.52
8213013625,55.0,5.282894000000001,cowrunner,1.0,20.0,132.52
8213013625,60.0,5.283137,cowrunner,1.0,20.0,132.52
8213013625,65.0,5.31772,kapow1,14.0,20.0,132.52
8213013625,91.0,5.347014,gabyromero,4.0,20.0,132.52
8213013625,100.0,5.89316,turin4444,0.0,20.0,132.52
8213013625,105.0,5.893275,turin4444,0.0,20.0,132.52
8213013625,99.0,5.987442,gabyromero,4.0,20.0,132.52
8213013625,105.5,6.433877,6picks,40.0,20.0,132.52
8213013625,110.02,6.747325999999999,6picks,40.0,20.0,132.52
8213013625,110.0,6.940903,jazzjake2005,0.0,20.0,132.52
8213013625,112.52,6.949675999999999,yudansha0_0,6.0,20.0,132.52
8213013625,115.02,6.998228999999999,jazzjake2005,0.0,20.0,132.52
8213013625,128.99,6.998715,mlm1013,222.0,20.0,132.52
8213013625,120.02,6.998935,cbjamom,41.0,20.0,132.52
8213013625,125.02,6.999236,cbjamom,41.0,20.0,132.52
8213013625,130.02,6.999410000000001,cbjamom,41.0,20.0,132.52
8213013625,132.52,6.999664,mlm1013,222.0,20.0,132.52
8213037774,5.0,0.099236,flyinmongoose,1.0,1.0,127.5
8213037774,50.0,0.18662,khiry0716,0.0,1.0,127.5
8213037774,15.11,0.41981499999999994,fisherman-clint,6.0,1.0,127.5
8213037774,18.11,0.420509,fisherman-clint,6.0,1.0,127.5
8213037774,60.0,1.622824,slobman69,19.0,1.0,127.5
8213037774,72.0,2.8599419999999998,nicoleclover,6.0,1.0,127.5
8213037774,75.0,3.9439699999999998,skcardina,1.0,1.0,127.5
8213037774,85.0,5.208715,tlauchert,19.0,1.0,127.5
8213037774,80.01,5.907604,austinh4523,0.0,1.0,127.5
8213037774,85.01,5.908009,austinh4523,0.0,1.0,127.5
8213037774,90.0,6.559074000000001,null,2.0,1.0,127.5
8213037774,99.0,6.614005000000001,manions1003,2.0,1.0,127.5
8213037774,95.0,6.657049000000001,mregestr,2.0,1.0,127.5
8213037774,100.0,6.6571880000000005,mregestr,2.0,1.0,127.5
8213037774,110.0,6.65919,manions1003,2.0,1.0,127.5
8213037774,105.0,6.665648,mregestr,2.0,1.0,127.5
8213037774,110.0,6.6658100000000005,mregestr,2.0,1.0,127.5
8213037774,115.0,6.665949,mregestr,2.0,1.0,127.5
8213037774,118.0,6.672986,manions1003,2.0,1.0,127.5
8213037774,120.0,6.6841669999999995,mregestr,2.0,1.0,127.5
8213037774,123.0,6.7387619999999995,kojakpete,1.0,1.0,127.5
8213037774,125.0,6.888333,jorgem_16,4.0,1.0,127.5
8213037774,127.5,6.912708,kojakpete,1.0,1.0,127.5
8213047071,5.0,0.025138999999999998,drive731,196.0,0.99,116.5
8213047071,2.0,0.041551,djordan14,10.0,0.99,116.5
8213047071,2.5,0.041759,djordan14,10.0,0.99,116.5
8213047071,5.0,0.041991,djordan14,10.0,0.99,116.5
8213047071,20.0,0.6175229999999999,member_sknudson,2736.0,0.99,116.5
8213047071,50.0,0.638843,parakeet2004,5.0,0.99,116.5
8213047071,40.0,0.920058,drive731,196.0,0.99,116.5
8213047071,45.0,0.920185,drive731,196.0,0.99,116.5
8213047071,60.0,0.920278,drive731,196.0,0.99,116.5
8213047071,60.0,0.9428129999999999,parakeet2004,5.0,0.99,116.5
8213047071,70.0,0.9429049999999999,parakeet2004,5.0,0.99,116.5
8213047071,70.0,5.815012,bjkgbo4,0.0,0.99,116.5
8213047071,80.0,6.709258999999999,danwilhite,6.0,0.99,116.5
8213047071,72.5,6.788252000000001,lyon6909,0.0,0.99,116.5
8213047071,75.0,6.7884720000000005,lyon6909,0.0,0.99,116.5
8213047071,80.0,6.7886,lyon6909,0.0,0.99,116.5
8213047071,85.0,6.788854,lyon6909,0.0,0.99,116.5
8213047071,90.09,6.791505,ruski86,104.0,0.99,116.5
8213047071,93.0,6.80625,oxymoron295,5.0,0.99,116.5
8213047071,116.5,6.939467999999999,blakebrockpizza,15.0,0.99,116.5
8213047071,97.0,6.954514,oxymoron295,5.0,0.99,116.5
8213047071,99.5,6.990092999999999,lyon6909,0.0,0.99,116.5
8213047071,103.0,6.995914,jimm24,15.0,0.99,116.5
8213047071,108.0,6.997072,jimm24,15.0,0.99,116.5
8213047071,114.0,6.999977,hankh3557,3.0,0.99,116.5
8213049640,5.0,0.214653,tim1983cars,3.0,1.99,105.0
8213049640,3.0,0.8297690000000001,samz45,4.0,1.99,105.0
8213049640,5.0,0.8300120000000001,samz45,4.0,1.99,105.0
8213049640,10.0,1.239792,tim1983cars,3.0,1.99,105.0
8213049640,60.0,1.582049,slobman69,19.0,1.99,105.0
8213049640,15.0,2.099051,samz45,4.0,1.99,105.0
8213049640,30.0,2.202824,tim1983cars,3.0,1.99,105.0
8213049640,40.0,2.202986,tim1983cars,3.0,1.99,105.0
8213049640,50.0,2.20316,tim1983cars,3.0,1.99,105.0
8213049640,55.0,2.203414,tim1983cars,3.0,1.99,105.0
8213049640,80.0,4.3839239999999995,mapapuck,2.0,1.99,105.0
8213049640,64.0,5.644722,samz45,4.0,1.99,105.0
8213049640,69.0,5.645023,samz45,4.0,1.99,105.0
8213049640,80.0,5.808322,arcitect5,0.0,1.99,105.0
8213049640,90.0,6.59272,samz45,4.0,1.99,105.0
8213049640,99.0,6.593380000000001,samz45,4.0,1.99,105.0
8213049640,83.0,6.891053,satin**doll,83.0,1.99,105.0
8213049640,85.0,6.891424000000001,satin**doll,83.0,1.99,105.0
8213049640,90.0,6.891748,satin**doll,83.0,1.99,105.0
8213049640,92.0,6.89213,satin**doll,83.0,1.99,105.0
8213049640,94.0,6.932199000000001,satin**doll,83.0,1.99,105.0
8213049640,101.01,6.935336,satin**doll,83.0,1.99,105.0
8213049640,102.5,6.998924000000001,ndgirl74,2.0,1.99,105.0
8213049640,105.0,6.9997110000000005,mgarrett468,253.0,1.99,105.0
8213066557,6.0,0.929132,riddlinbunny,0.0,5.0,142.73
8213066557,8.51,2.879676,lt.czyk,208.0,5.0,142.73
8213066557,7.0,3.131389,rose789srapebooking,40.0,5.0,142.73
8213066557,10.0,4.149433,racy000,4.0,5.0,142.73
8213066557,45.0,4.7034720000000005,dgreer123,4.0,5.0,142.73
8213066557,20.0,4.7496410000000004,parkerindy0521,3.0,5.0,142.73
8213066557,30.0,4.749699,parkerindy0521,3.0,5.0,142.73
8213066557,32.0,4.749838,parkerindy0521,3.0,5.0,142.73
8213066557,40.0,5.327037000000001,keipnasty,11.0,5.0,142.73
8213066557,50.0,5.32713,keipnasty,11.0,5.0,142.73
8213066557,50.0,5.471563,dgreer123,4.0,5.0,142.73
8213066557,51.0,5.983576,dolphin1778,1.0,5.0,142.73
8213066557,61.0,6.014329,basketballmonkeyman,6.0,5.0,142.73
8213066557,55.0,6.046273,78brett22,3.0,5.0,142.73
